,SalesOrderID,NumDetails
5367,59099,3
5368,59101,3
5369,59103,3
5370,59104,3
5371,59107,3
5372,59111,3
5373,59112,3
5374,59113,3
5375,59114,4
5376,59115,3
5377,59116,6
5378,59117,4
5379,59122,4
5380,59123,4
5381,59124,4
5382,59130,4
5383,59135,4
5384,59138,3
5385,59140,5
5386,59144,3
5387,59146,3
5388,59147,4
5389,59149,3
5390,59150,5
5391,59154,3
5392,59155,3
5393,59157,3
5394,59158,3
5395,59161,6
5396,59164,3
5397,59168,3
5398,59171,3
5399,59172,4
5400,59173,3
5401,59175,3
5402,59177,3
5403,59178,3
5404,59180,3
5405,59181,3
5406,59183,4
5407,59184,6
5408,59186,3
5409,59187,3
5410,59188,4
5411,59189,4
5412,59190,4
5413,59199,4
5414,59203,4
5415,59206,4
5416,59208,3
5417,59209,4
5418,59210,4
5419,59211,4
5420,59212,5
5421,59214,3
5422,59216,4
5423,59218,3
5424,59219,3
5425,59221,3
5426,59224,3
5427,59225,3
5428,59226,3
5429,59227,3
5430,59228,3
5431,59229,3
5432,59232,3
5433,59237,4
5434,59238,3
5435,59239,4
5436,59240,4
5437,59243,4
5438,59244,3
5439,59245,4
5440,59246,3
5441,59248,3
5442,59250,4
5443,59253,3
5444,59255,4
5445,59256,4
5446,59258,3
5447,59259,4
5448,59261,4
5449,59263,4
5450,59264,4
5451,59265,3
5452,59267,3
5453,59268,4
5454,59269,4
5455,59270,4
5456,59271,5
5457,59272,4
5458,59273,3
5459,59274,4
5460,59275,3
5461,59282,3
5462,59283,4
5463,59284,4
5464,59285,3
5465,59286,3
5466,59288,4
5467,59292,3
5468,59293,3
5469,59297,3
5470,59298,3
5471,59299,4
5472,59304,3
5473,59308,3
5474,59310,3
5475,59313,4
5476,59315,5
5477,59319,5
5478,59320,4
5479,59322,4
5480,59328,4
5481,59331,3
5482,59335,4
5483,59337,3
5484,59338,3
5485,59341,3
5486,59342,4
5487,59346,3
5488,59347,3
5489,59348,4
5490,59355,3
5491,59357,3
5492,59358,3
5493,59364,4
5494,59365,3
5495,59366,3
5496,59368,3
5497,59370,3
5498,59372,3
5499,59374,3
5500,59376,3
5501,59377,4
5502,59378,4
5503,59380,4
5504,59381,4
5505,59382,3
5506,59383,3
5507,59384,6
5508,59385,3
5509,59386,3
5510,59391,4
5511,59393,4
5512,59396,3
5513,59397,4
5514,59398,5
5515,59399,3
5516,59400,3
5517,59401,3
5518,59406,4
5519,59407,4
5520,59408,3
5521,59409,4
5522,59410,3
5523,59411,3
5524,59415,3
5525,59424,3
5526,59425,3
5527,59426,3
5528,59427,3
5529,59428,3
5530,59432,3
5531,59437,3
5532,59440,4
5533,59441,3
5534,59442,4
5535,59444,3
5536,59445,3
5537,59446,5
5538,59451,4
5539,59452,4
5540,59453,3
5541,59459,3
5542,59460,4
5543,59463,4
5544,59464,3
5545,59470,3
5546,59473,3
5547,59475,5
5548,59477,4
5549,59479,5
5550,59481,4
5551,59482,4
5552,59483,4
5553,59484,3
5554,59485,3
5555,59486,4
5556,59487,4
5557,59488,4
5558,59489,5
5559,59490,5
5560,59492,3
5561,59493,3
5562,59494,3
5563,59499,3
5564,59501,3
5565,59504,4
5566,59506,4
5567,59507,4
5568,59508,3
5569,59509,3
5570,59511,3
5571,59513,3
5572,59515,3
5573,59516,4
5574,59518,4
5575,59519,3
5576,59527,3
5577,59528,3
5578,59529,3
5579,59530,3
5580,59531,3
5581,59532,3
5582,59534,3
5583,59540,4
5584,59543,4
5585,59545,4
5586,59546,4
5587,59547,3
5588,59548,4
5589,59549,3
5590,59553,4
5591,59560,4
5592,59561,3
5593,59563,3
5594,59564,3
5595,59565,4
5596,59566,4
5597,59568,4
5598,59571,3
5599,59572,3
5600,59573,5
5601,59574,5
5602,59576,4
5603,59578,3
5604,59579,3
5605,59584,3
5606,59590,3
5607,59591,3
5608,59592,4
5609,59593,3
5610,59595,3
5611,59599,3
5612,59603,3
5613,59604,4
5614,59606,3
5615,59613,3
5616,59620,3
5617,59621,3
5618,59622,4
5619,59623,3
5620,59624,4
5621,59625,3
5622,59627,3
5623,59629,3
5624,59630,4
5625,59631,4
5626,59633,3
5627,59634,4
5628,59635,3
5629,59637,4
5630,59638,3
5631,59639,4
5632,59640,3
5633,59643,3
5634,59644,4
5635,59648,5
5636,59649,4
5637,59650,5
5638,59653,3
5639,59654,3
5640,59655,3
5641,59656,3
5642,59657,3
5643,59662,3
5644,59677,3
5645,59680,3
5646,59681,3
5647,59686,3
5648,59688,6
5649,59695,3
5650,59697,4
5651,59699,4
5652,59700,5
5653,59704,4
5654,59705,5
5655,59706,4
5656,59708,3
5657,59709,5
5658,59713,3
5659,59719,3
5660,59723,3
5661,59726,3
5662,59727,3
5663,59728,4
5664,59739,3
5665,59740,3
5666,59741,3
5667,59742,3
5668,59745,3
5669,59746,4
5670,59747,5
5671,59748,3
5672,59749,3
5673,59753,4
5674,59755,3
5675,59756,5
5676,59758,3
5677,59762,4
5678,59767,3
5679,59771,3
5680,59772,3
5681,59774,4
5682,59775,4
5683,59776,3
5684,59777,3
5685,59784,3
5686,59785,3
5687,59786,3
5688,59788,3
5689,59789,6
5690,59790,3
5691,59791,3
5692,59794,3
5693,59796,3
5694,59797,3
5695,59799,4
5696,59803,4
5697,59805,4
5698,59806,4
5699,59810,3
5700,59815,3
5701,59816,4
5702,59817,4
5703,59822,3
5704,59825,3
5705,59826,4
5706,59827,4
5707,59829,4
5708,59830,4
5709,59831,3
5710,59832,3
5711,59836,3
5712,59837,3
5713,59838,5
5714,59840,3
5715,59841,3
5716,59846,3
5717,59847,3
5718,59848,3
5719,59850,3
5720,59851,3
5721,59856,3
5722,59857,4
5723,59859,3
5724,59861,4
5725,59862,3
5726,59865,5
5727,59867,3
5728,59868,3
5729,59870,4
5730,59871,3
5731,59874,3
5732,59875,5
5733,59876,3
5734,59878,4
5735,59879,3
5736,59880,3
5737,59881,3
5738,59884,4
5739,59886,4
5740,59887,4
5741,59891,4
5742,59893,5
5743,59894,3
5744,59895,4
5745,59899,4
5746,59902,4
5747,59904,3
5748,59905,4
5749,59906,3
5750,59908,3
5751,59911,3
5752,59922,3
5753,59925,3
5754,59930,3
5755,59931,3
5756,59932,3
5757,59933,3
5758,59938,4
5759,59939,3
5760,59940,4
5761,59941,4
5762,59943,3
5763,59947,3
5764,59948,3
5765,59949,4
5766,59950,3
5767,59953,3
5768,59954,4
5769,59955,5
5770,59956,3
5771,59958,3
5772,59960,4
5773,59961,3
5774,59963,3
5775,59966,4
5776,59968,4
5777,59970,3
5778,59973,6
5779,59977,3
5780,59978,3
5781,59979,3
5782,59980,4
5783,59981,3
5784,59984,5
5785,59986,5
5786,59987,3
5787,59990,4
5788,59993,4
5789,59995,3
5790,59996,4
5791,59997,3
5792,59998,3
5793,60000,3
5794,60001,3
5795,60011,3
5796,60015,4
5797,60016,3
5798,60017,3
5799,60018,4
5800,60019,4
5801,60022,3
5802,60024,5
5803,60026,3
5804,60029,3
5805,60031,4
5806,60033,4
5807,60034,4
5808,60035,3
5809,60037,3
5810,60039,4
5811,60040,3
5812,60041,4
5813,60044,3
5814,60045,4
5815,60046,4
5816,60052,4
5817,60057,4
5818,60062,3
5819,60063,5
5820,60064,4
5821,60065,4
5822,60066,3
5823,60072,4
5824,60075,3
5825,60078,3
5826,60083,3
5827,60084,4
5828,60086,4
5829,60087,3
5830,60093,4
5831,60095,3
5832,60096,3
5833,60097,4
5834,60098,5
5835,60102,5
5836,60107,3
5837,60108,4
5838,60109,4
5839,60110,3
5840,60115,3
5841,60120,4
5842,60121,5
5843,60123,4
5844,60124,3
5845,60127,3
5846,60129,4
5847,60131,3
5848,60132,3
5849,60133,3
5850,60134,3
5851,60136,4
5852,60138,3
5853,60139,3
5854,60142,3
5855,60143,3
5856,60144,3
5857,60150,3
5858,60152,4
5859,60153,3
5860,60156,4
5861,60160,3
5862,60161,3
5863,60164,3
5864,60172,3
5865,60177,3
5866,60178,3
5867,60185,3
5868,60190,3
5869,60192,3
5870,60193,3
5871,60194,4
5872,60199,4
5873,60200,3
5874,60202,3
5875,60204,4
5876,60206,3
5877,60207,3
5878,60216,3
5879,60219,3
5880,60220,3
5881,60224,4
5882,60225,3
5883,60226,3
5884,60228,4
5885,60229,5
5886,60230,3
5887,60232,6
5888,60233,7
5889,60235,4
5890,60236,3
5891,60237,3
5892,60239,3
5893,60240,3
5894,60243,3
5895,60249,4
5896,60250,3
5897,60251,4
5898,60254,5
5899,60257,3
5900,60258,3
5901,60260,3
5902,60261,5
5903,60263,3
5904,60265,3
5905,60270,3
5906,60271,3
5907,60272,3
5908,60279,3
5909,60280,4
5910,60281,3
5911,60283,3
5912,60284,3
5913,60287,4
5914,60288,3
5915,60289,4
5916,60290,5
5917,60292,4
5918,60293,4
5919,60294,3
5920,60298,4
5921,60299,5
5922,60302,3
5923,60303,4
5924,60304,4
5925,60305,4
5926,60306,3
5927,60307,4
5928,60309,3
5929,60310,3
5930,60311,3
5931,60314,4
5932,60318,3
5933,60322,5
5934,60323,3
5935,60324,3
5936,60325,3
5937,60326,4
5938,60327,4
5939,60328,3
5940,60331,3
5941,60332,3
5942,60333,4
5943,60334,5
5944,60335,3
5945,60336,4
5946,60339,3
5947,60342,3
5948,60346,3
5949,60349,3
5950,60350,3
5951,60353,4
5952,60357,3
5953,60358,3
5954,60359,3
5955,60360,3
5956,60362,3
5957,60364,3
5958,60365,4
5959,60366,4
5960,60367,3
5961,60368,3
5962,60370,4
5963,60371,3
5964,60372,3
5965,60374,4
5966,60375,3
5967,60376,3
5968,60377,5
5969,60380,3
5970,60381,4
5971,60382,3
5972,60384,3
5973,60387,3
5974,60389,3
5975,60392,3
5976,60396,3
5977,60397,4
5978,60398,3
5979,60401,3
5980,60407,3
5981,60411,3
5982,60414,4
5983,60415,4
5984,60417,4
5985,60418,3
5986,60421,4
5987,60422,3
5988,60426,5
5989,60431,3
5990,60433,3
5991,60435,3
5992,60438,4
5993,60440,3
5994,60444,3
5995,60446,4
5996,60447,3
5997,60448,3
5998,60449,3
5999,60453,4
6000,60455,3
6001,60459,3
6002,60460,3
6003,60466,6
6004,60468,4
6005,60470,3
6006,60471,3
6007,60472,4
6008,60476,3
6009,60484,4
6010,60485,3
6011,60487,3
6012,60489,4
6013,60491,4
6014,60492,4
6015,60493,4
6016,60494,5
6017,60495,3
6018,60496,4
6019,60497,4
6020,60501,4
6021,60503,4
6022,60505,3
6023,60510,4
6024,60511,5
6025,60514,3
6026,60516,4
6027,60517,5
6028,60519,3
6029,60521,5
6030,60530,3
6031,60534,5
6032,60535,3
6033,60536,4
6034,60538,4
6035,60539,3
6036,60542,4
6037,60550,4
6038,60551,3
6039,60552,3
6040,60553,3
6041,60556,4
6042,60558,4
6043,60559,3
6044,60562,4
6045,60567,3
6046,60571,3
6047,60572,3
6048,60573,4
6049,60574,3
6050,60577,3
6051,60578,4
6052,60581,4
6053,60582,4
6054,60584,3
6055,60592,3
6056,60595,3
6057,60596,4
6058,60601,5
6059,60604,4
6060,60611,3
6061,60613,4
6062,60617,4
6063,60621,4
6064,60622,3
6065,60623,3
6066,60624,4
6067,60625,4
6068,60626,3
6069,60627,5
6070,60631,3
6071,60633,4
6072,60637,3
6073,60646,3
6074,60650,4
6075,60651,6
6076,60654,3
6077,60655,3
6078,60658,3
6079,60659,3
6080,60662,5
6081,60663,3
6082,60664,3
6083,60667,3
6084,60669,3
6085,60671,3
6086,60672,4
6087,60674,4
6088,60675,4
6089,60677,3
6090,60679,5
6091,60680,4
6092,60682,4
6093,60684,3
6094,60686,4
6095,60688,3
6096,60689,3
6097,60692,5
6098,60693,5
6099,60694,4
6100,60695,4
6101,60699,3
6102,60701,3
6103,60703,4
6104,60706,3
6105,60708,3
6106,60714,3
6107,60718,3
6108,60719,3
6109,60721,4
6110,60726,4
6111,60731,4
6112,60732,4
6113,60733,5
6114,60734,3
6115,60736,3
6116,60738,4
6117,60739,3
6118,60745,4
6119,60750,4
6120,60752,3
6121,60753,4
6122,60756,4
6123,60758,4
6124,60759,4
6125,60761,4
6126,60764,3
6127,60767,3
6128,60769,3
6129,60770,3
6130,60773,3
6131,60774,3
6132,60776,3
6133,60778,4
6134,60779,4
6135,60781,3
6136,60782,3
6137,60783,3
6138,60784,3
6139,60785,3
6140,60787,5
6141,60788,3
6142,60793,3
6143,60797,3
6144,60798,3
6145,60801,3
6146,60805,3
6147,60807,3
6148,60810,3
6149,60812,4
6150,60813,4
6151,60820,4
6152,60821,4
6153,60823,3
6154,60825,3
6155,60829,4
6156,60830,5
6157,60831,3
6158,60832,3
6159,60834,3
6160,60835,3
6161,60838,4
6162,60840,3
6163,60849,4
6164,60851,3
6165,60853,3
6166,60854,3
6167,60856,4
6168,60860,3
6169,60861,3
6170,60862,3
6171,60865,4
6172,60867,4
6173,60868,3
6174,60869,3
6175,60870,3
6176,60874,4
6177,60875,3
6178,60880,4
6179,60884,4
6180,60890,4
6181,60891,3
6182,60892,4
6183,60893,3
6184,60896,4
6185,60897,3
6186,60899,5
6187,60902,3
6188,60903,4
6189,60904,3
6190,60907,4
6191,60916,3
6192,60918,3
6193,60919,3
6194,60922,4
6195,60926,5
6196,60927,3
6197,60928,4
6198,60929,4
6199,60930,3
6200,60931,4
6201,60932,4
6202,60933,3
6203,60936,4
6204,60938,3
6205,60939,4
6206,60940,5
6207,60941,5
6208,60942,3
6209,60945,5
6210,60946,3
6211,60947,4
6212,60949,3
6213,60953,3
6214,60954,3
6215,60955,3
6216,60957,3
6217,60959,4
6218,60963,3
6219,60967,3
6220,60969,3
6221,60970,3
6222,60971,4
6223,60973,3
6224,60976,3
6225,60980,3
6226,60990,3
6227,60991,3
6228,60992,4
6229,60993,3
6230,60995,3
6231,60996,4
6232,60997,3
6233,60998,3
6234,60999,3
6235,61000,3
6236,61002,3
6237,61005,4
6238,61006,4
6239,61011,3
6240,61012,4
6241,61016,3
6242,61017,4
6243,61018,5
6244,61026,3
6245,61027,4
6246,61029,4
6247,61030,4
6248,61032,3
6249,61033,3
6250,61034,6
6251,61036,4
6252,61037,5
6253,61038,3
6254,61041,3
6255,61043,3
6256,61044,3
6257,61047,4
6258,61049,3
6259,61050,3
6260,61051,3
6261,61052,3
6262,61053,3
6263,61054,3
6264,61061,3
6265,61065,3
6266,61067,3
6267,61070,3
6268,61071,3
6269,61073,3
6270,61075,3
6271,61077,5
6272,61078,3
6273,61079,3
6274,61083,3
6275,61085,3
6276,61086,3
6277,61087,5
6278,61088,5
6279,61089,4
6280,61090,3
6281,61091,4
6282,61092,3
6283,61094,3
6284,61095,4
6285,61096,3
6286,61099,3
6287,61100,3
6288,61101,4
6289,61102,3
6290,61104,4
6291,61111,3
6292,61114,3
6293,61119,3
6294,61120,3
6295,61122,4
6296,61124,3
6297,61125,3
6298,61128,3
6299,61134,3
6300,61136,3
6301,61138,3
6302,61145,3
6303,61146,4
6304,61147,4
6305,61148,5
6306,61150,4
6307,61151,4
6308,61152,4
6309,61153,3
6310,61154,3
6311,61155,5
6312,61157,3
6313,61158,4
6314,61163,3
6315,61165,4
6316,61169,4
6317,61170,4
6318,61171,3
6319,61172,3
6320,61173,35
6321,61174,7
6322,61175,25
6323,61177,25
6324,61179,20
6325,61180,3
6326,61181,23
6327,61182,31
6328,61184,44
6329,61186,19
6330,61188,25
6331,61189,26
6332,61190,40
6333,61193,20
6334,61194,3
6335,61195,29
6336,61196,22
6337,61197,4
6338,61199,22
6339,61200,23
6340,61201,4
6341,61202,4
6342,61204,33
6343,61208,5
6344,61209,24
6345,61210,27
6346,61211,21
6347,61212,7
6348,61213,4
6349,61214,6
6350,61215,5
6351,61216,30
6352,61217,21
6353,61218,46
6354,61219,20
6355,61220,3
6356,61221,3
6357,61222,20
6358,61223,4
6359,61224,29
6360,61225,8
6361,61226,9
6362,61227,33
6363,61228,35
6364,61229,45
6365,61230,31
6366,61231,4
6367,61232,10
6368,61234,9
6369,61235,20
6370,61236,7
6371,61237,4
6372,61238,35
6373,61239,42
6374,61240,32
6375,61241,13
6376,61243,29
6377,61244,31
6378,61246,3
6379,61247,6
6380,61248,49
6381,61249,20
6382,61250,3
6383,61254,5
6384,61255,4
6385,61257,8
6386,61258,20
6387,61263,32
6388,61264,20
6389,61266,9
6390,61267,15
6391,61277,3
6392,61278,4
6393,61283,3
6394,61285,3
6395,61287,3
6396,61288,3
6397,61289,3
6398,61293,3
6399,61297,5
6400,61298,3
6401,61300,4
6402,61301,3
6403,61302,3
6404,61304,4
6405,61306,3
6406,61308,3
6407,61313,3
6408,61315,5
6409,61319,3
6410,61320,3
6411,61325,3
6412,61327,3
6413,61329,3
6414,61331,3
6415,61340,4
6416,61342,3
6417,61344,3
6418,61345,3
6419,61347,3
6420,61348,3
6421,61349,3
6422,61350,3
6423,61351,3
6424,61353,3
6425,61357,5
6426,61358,3
6427,61360,5
6428,61363,3
6429,61366,4
6430,61367,4
6431,61379,4
6432,61380,3
6433,61382,4
6434,61383,3
6435,61386,3
6436,61390,3
6437,61393,3
6438,61394,4
6439,61395,3
6440,61396,3
6441,61401,3
6442,61402,3
6443,61405,3
6444,61406,4
6445,61407,3
6446,61409,5
6447,61410,3
6448,61411,4
6449,61412,7
6450,61413,3
6451,61415,4
6452,61416,4
6453,61418,4
6454,61420,4
6455,61422,4
6456,61423,4
6457,61426,4
6458,61428,4
6459,61429,4
6460,61432,3
6461,61433,4
6462,61436,4
6463,61437,5
6464,61441,4
6465,61444,3
6466,61446,3
6467,61447,3
6468,61450,3
6469,61451,5
6470,61453,3
6471,61454,3
6472,61460,3
6473,61461,4
6474,61465,5
6475,61466,3
6476,61470,5
6477,61471,4
6478,61476,3
6479,61477,4
6480,61478,4
6481,61482,3
6482,61483,3
6483,61486,3
6484,61488,3
6485,61489,3
6486,61490,5
6487,61491,4
6488,61496,3
6489,61497,3
6490,61498,3
6491,61499,5
6492,61500,3
6493,61501,3
6494,61502,3
6495,61504,4
6496,61509,4
6497,61515,3
6498,61518,3
6499,61519,3
6500,61520,3
6501,61521,5
6502,61523,5
6503,61524,4
6504,61525,3
6505,61531,5
6506,61532,4
6507,61534,5
6508,61537,4
6509,61538,3
6510,61539,3
6511,61540,4
6512,61547,3
6513,61548,4
6514,61550,4
6515,61552,3
6516,61554,3
6517,61555,3
6518,61558,3
6519,61559,4
6520,61560,3
6521,61565,3
6522,61566,3
6523,61567,3
6524,61569,3
6525,61570,5
6526,61571,3
6527,61572,3
6528,61576,4
6529,61579,3
6530,61581,3
6531,61586,4
6532,61587,3
6533,61589,3
6534,61591,4
6535,61593,3
6536,61594,5
6537,61595,4
6538,61597,3
6539,61598,3
6540,61601,4
6541,61602,4
6542,61606,3
6543,61607,3
6544,61608,4
6545,61609,3
6546,61610,3
6547,61611,3
6548,61612,4
6549,61613,3
6550,61614,6
6551,61615,3
6552,61616,3
6553,61620,3
6554,61624,3
6555,61625,3
6556,61628,3
6557,61629,3
6558,61633,3
6559,61634,3
6560,61635,5
6561,61638,3
6562,61639,4
6563,61640,3
6564,61641,3
6565,61642,4
6566,61644,4
6567,61645,3
6568,61646,3
6569,61648,3
6570,61651,3
6571,61653,3
6572,61654,4
6573,61659,3
6574,61662,3
6575,61665,3
6576,61666,4
6577,61667,3
6578,61668,3
6579,61670,3
6580,61672,4
6581,61675,3
6582,61676,3
6583,61677,3
6584,61678,3
6585,61680,3
6586,61681,4
6587,61686,3
6588,61694,3
6589,61699,3
6590,61701,3
6591,61705,3
6592,61707,4
6593,61709,3
6594,61711,4
6595,61714,5
6596,61715,4
6597,61716,4
6598,61717,3
6599,61719,4
6600,61723,3
6601,61735,4
6602,61742,3
6603,61754,3
6604,61756,3
6605,61759,3
6606,61760,3
6607,61761,3
6608,61762,4
6609,61763,3
6610,61764,3
6611,61765,3
6612,61767,3
6613,61768,3
6614,61769,4
6615,61770,3
6616,61771,3
6617,61772,4
6618,61773,4
6619,61774,4
6620,61777,4
6621,61780,3
6622,61782,4
6623,61784,3
6624,61785,4
6625,61786,3
6626,61792,4
6627,61795,4
6628,61796,3
6629,61800,3
6630,61802,3
6631,61804,5
6632,61809,4
6633,61811,3
6634,61813,3
6635,61814,3
6636,61817,3
6637,61818,3
6638,61820,4
6639,61821,3
6640,61822,3
6641,61825,3
6642,61826,3
6643,61831,3
6644,61834,3
6645,61835,4
6646,61836,5
6647,61837,6
6648,61838,5
6649,61840,4
6650,61842,5
6651,61843,3
6652,61845,4
6653,61849,4
6654,61851,4
6655,61852,4
6656,61853,4
6657,61854,3
6658,61856,4
6659,61860,3
6660,61862,3
6661,61864,3
6662,61866,3
6663,61867,4
6664,61868,4
6665,61871,3
6666,61872,4
6667,61873,4
6668,61875,4
6669,61881,3
6670,61886,3
6671,61887,3
6672,61890,3
6673,61892,4
6674,61893,4
6675,61894,3
6676,61896,3
6677,61897,4
6678,61902,3
6679,61903,4
6680,61904,4
6681,61905,5
6682,61906,4
6683,61908,3
6684,61912,4
6685,61915,4
6686,61918,4
6687,61919,3
6688,61920,5
6689,61922,4
6690,61932,3
6691,61933,3
6692,61934,3
6693,61941,3
6694,61946,4
6695,61950,3
6696,61952,4
6697,61953,5
6698,61955,3
6699,61956,5
6700,61957,3
6701,61958,4
6702,61960,4
6703,61962,3
6704,61964,4
6705,61968,3
6706,61969,4
6707,61970,3
6708,61971,4
6709,61973,3
6710,61974,3
6711,61976,3
6712,61977,4
6713,61979,3
6714,61980,4
6715,61981,3
6716,61986,4
6717,61987,3
6718,61991,4
6719,61999,3
6720,62000,3
6721,62002,5
6722,62003,4
6723,62004,3
6724,62005,3
6725,62006,3
6726,62009,3
6727,62010,4
6728,62012,4
6729,62013,3
6730,62016,4
6731,62020,3
6732,62021,3
6733,62034,3
6734,62036,3
6735,62038,3
6736,62040,3
6737,62041,3
6738,62042,3
6739,62043,4
6740,62045,3
6741,62051,3
6742,62052,4
6743,62053,3
6744,62054,3
6745,62060,4
6746,62061,3
6747,62062,3
6748,62066,4
6749,62068,4
6750,62069,4
6751,62070,3
6752,62072,3
6753,62073,3
6754,62079,4
6755,62081,4
6756,62082,4
6757,62087,5
6758,62091,3
6759,62092,4
6760,62097,3
6761,62099,4
6762,62101,3
6763,62102,3
6764,62104,4
6765,62105,3
6766,62114,3
6767,62115,4
6768,62118,3
6769,62119,3
6770,62122,3
6771,62123,3
6772,62124,4
6773,62127,3
6774,62128,4
6775,62129,5
6776,62130,3
6777,62132,3
6778,62133,4
6779,62136,4
6780,62138,3
6781,62140,5
6782,62148,4
6783,62150,5
6784,62151,3
6785,62154,3
6786,62155,3
6787,62160,3
6788,62162,3
6789,62174,4
6790,62176,3
6791,62177,4
6792,62181,4
6793,62183,3
6794,62185,3
6795,62186,3
6796,62191,3
6797,62198,4
6798,62200,3
6799,62203,3
6800,62207,3
6801,62208,6
6802,62210,6
6803,62211,3
6804,62213,5
6805,62214,3
6806,62216,4
6807,62224,4
6808,62226,3
6809,62229,4
6810,62232,4
6811,62240,3
6812,62243,4
6813,62244,5
6814,62251,5
6815,62252,4
6816,62253,4
6817,62254,3
6818,62257,3
6819,62264,3
6820,62270,3
6821,62271,3
6822,62272,3
6823,62276,5
6824,62279,4
6825,62281,3
6826,62282,3
6827,62283,4
6828,62286,3
6829,62291,4
6830,62292,3
6831,62293,4
6832,62294,5
6833,62295,4
6834,62297,3
6835,62298,5
6836,62299,3
6837,62302,5
6838,62304,3
6839,62306,3
6840,62315,3
6841,62319,3
6842,62320,3
6843,62322,4
6844,62323,3
6845,62324,4
6846,62325,3
6847,62327,3
6848,62328,3
6849,62331,4
6850,62334,3
6851,62336,5
6852,62337,3
6853,62340,4
6854,62341,5
6855,62344,4
6856,62347,3
6857,62348,3
6858,62351,3
6859,62352,3
6860,62355,3
6861,62358,4
6862,62364,4
6863,62365,4
6864,62372,3
6865,62376,3
6866,62377,5
6867,62378,3
6868,62380,4
6869,62381,5
6870,62384,6
6871,62385,5
6872,62387,5
6873,62388,4
6874,62391,4
6875,62392,3
6876,62394,5
6877,62395,4
6878,62397,3
6879,62398,4
6880,62402,3
6881,62407,4
6882,62408,4
6883,62409,4
6884,62410,4
6885,62412,3
6886,62414,3
6887,62416,4
6888,62418,3
6889,62425,4
6890,62426,4
6891,62427,4
6892,62429,3
6893,62432,3
6894,62433,3
6895,62434,5
6896,62435,3
6897,62436,5
6898,62437,4
6899,62438,4
6900,62439,3
6901,62442,4
6902,62443,4
6903,62445,5
6904,62446,4
6905,62447,5
6906,62449,3
6907,62450,4
6908,62451,3
6909,62460,3
6910,62462,3
6911,62463,4
6912,62464,3
6913,62466,3
6914,62467,5
6915,62471,3
6916,62472,3
6917,62475,3
6918,62479,3
6919,62481,3
6920,62485,3
6921,62488,4
6922,62500,4
6923,62501,5
6924,62505,3
6925,62506,3
6926,62507,4
6927,62510,4
6928,62514,4
6929,62515,3
6930,62516,4
6931,62518,4
6932,62519,3
6933,62520,3
6934,62524,4
6935,62535,3
6936,62537,3
6937,62538,3
6938,62540,4
6939,62541,4
6940,62544,3
6941,62545,3
6942,62548,4
6943,62556,3
6944,62557,3
6945,62558,4
6946,62559,4
6947,62562,4
6948,62563,4
6949,62564,5
6950,62565,3
6951,62566,4
6952,62567,3
6953,62569,4
6954,62572,4
6955,62574,4
6956,62575,4
6957,62579,3
6958,62581,3
6959,62587,5
6960,62590,3
6961,62594,3
6962,62595,3
6963,62597,4
6964,62598,4
6965,62605,4
6966,62606,3
6967,62609,4
6968,62610,3
6969,62613,3
6970,62617,4
6971,62619,4
6972,62620,3
6973,62622,4
6974,62623,4
6975,62624,3
6976,62625,3
6977,62631,3
6978,62639,4
6979,62640,4
6980,62641,4
6981,62642,5
6982,62645,4
6983,62648,4
6984,62650,3
6985,62653,4
6986,62656,3
6987,62657,3
6988,62658,4
6989,62660,4
6990,62661,3
6991,62662,4
6992,62663,4
6993,62666,4
6994,62667,4
6995,62668,4
6996,62671,4
6997,62672,3
6998,62675,3
6999,62676,3
7000,62677,4
7001,62678,4
7002,62680,4
7003,62682,6
7004,62684,4
7005,62685,4
7006,62686,4
7007,62689,3
7008,62692,4
7009,62693,3
7010,62694,3
7011,62700,3
7012,62702,3
7013,62709,3
7014,62712,3
7015,62718,3
7016,62723,4
7017,62726,3
7018,62727,3
7019,62729,3
7020,62731,3
7021,62732,3
7022,62734,3
7023,62735,4
7024,62736,3
7025,62737,5
7026,62740,3
7027,62744,4
7028,62745,4
7029,62746,4
7030,62748,3
7031,62751,3
7032,62766,4
7033,62774,3
7034,62775,3
7035,62776,4
7036,62777,3
7037,62781,3
7038,62784,4
7039,62789,3
7040,62799,3
7041,62802,3
7042,62803,4
7043,62804,5
7044,62807,4
7045,62808,3
7046,62809,3
7047,62811,3
7048,62813,3
7049,62814,4
7050,62820,3
7051,62825,3
7052,62827,3
7053,62828,3
7054,62830,3
7055,62831,3
7056,62832,3
7057,62833,3
7058,62838,3
7059,62840,4
7060,62841,3
7061,62842,5
7062,62846,3
7063,62847,3
7064,62850,3
7065,62853,3
7066,62854,3
7067,62855,4
7068,62856,3
7069,62857,3
7070,62858,3
7071,62860,3
7072,62861,3
7073,62863,4
7074,62865,4
7075,62866,4
7076,62868,4
7077,62869,3
7078,62870,3
7079,62871,4
7080,62872,4
7081,62873,3
7082,62874,3
7083,62875,4
7084,62878,4
7085,62879,3
7086,62882,3
7087,62886,4
7088,62887,4
7089,62894,3
7090,62896,5
7091,62898,5
7092,62903,3
7093,62904,3
7094,62905,3
7095,62907,5
7096,62909,3
7097,62911,3
7098,62914,3
7099,62915,4
7100,62916,3
7101,62918,4
7102,62919,4
7103,62922,4
7104,62923,3
7105,62924,4
7106,62929,4
7107,62931,3
7108,62932,4
7109,62933,4
7110,62934,6
7111,62935,4
7112,62938,4
7113,62941,4
7114,62943,4
